index,L,R,P_high,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19
39,1.97 ,0.16 ,11.00 ,0.000984740 ,0.000983590 ,0.000982400 ,0.000981220 ,0.000980030 ,0.000978840 ,0.000977620 ,0.000978350 ,0.003345920 ,0.121245420 ,0.243483850 ,0.293649170 ,0.314452130 ,0.323297810 ,0.327099910 ,0.328741260 ,0.329451230 ,0.329758720 ,0.329892020 
814,2.67 ,0.18 ,18.00 ,0.000990830 ,0.000990080 ,0.000989300 ,0.000988530 ,0.000987740 ,0.000986970 ,0.005482410 ,0.179050690 ,0.271698180 ,0.306544950 ,0.320400790 ,0.326046180 ,0.328366790 ,0.329323690 ,0.329718720 ,0.329881880 ,0.329949300 ,0.329977180 ,0.329988720 
472,2.48 ,0.12 ,6.00 ,0.000979330 ,0.000977300 ,0.000975540 ,0.000973880 ,0.000972280 ,0.000970710 ,0.000969130 ,0.000967560 ,0.000965960 ,0.000964330 ,0.000962680 ,0.000960980 ,0.000959260 ,0.000957500 ,0.000955690 ,0.000953860 ,0.000951990 ,0.000950070 ,0.000948120 
456,2.33 ,0.19 ,10.00 ,0.000984830 ,0.000983600 ,0.000982360 ,0.000981140 ,0.000979930 ,0.000978720 ,0.000977500 ,0.000976250 ,0.000974980 ,0.000973680 ,0.000972940 ,0.001805810 ,0.082719820 ,0.224544270 ,0.285568480 ,0.310909410 ,0.321720870 ,0.326392850 ,0.328422500 
416,2.56 ,0.10 ,18.00 ,0.000990700 ,0.000989950 ,0.000989170 ,0.000988390 ,0.000987600 ,0.000988620 ,0.052549580 ,0.221984860 ,0.287585030 ,0.312808400 ,0.322946610 ,0.327092720 ,0.328798820 ,0.329502390 ,0.329792770 ,0.329912660 ,0.329962190 ,0.329982650 ,0.329991130 
429,1.17 ,0.22 ,11.00 ,0.000982220 ,0.000981020 ,0.000979750 ,0.000988670 ,0.010307940 ,0.164869150 ,0.262054190 ,0.301381160 ,0.317773360 ,0.324746620 ,0.327737200 ,0.329023690 ,0.329577800 ,0.329816620 ,0.329919600 ,0.329964040 ,0.329983220 ,0.329991510 ,0.329995100 
672,2.83 ,0.22 ,19.00 ,0.000991370 ,0.000990650 ,0.000989920 ,0.000989180 ,0.000988430 ,0.000987690 ,0.006120430 ,0.183000710 ,0.273437330 ,0.307315220 ,0.320746110 ,0.326201100 ,0.328436070 ,0.329354560 ,0.329732450 ,0.329888010 ,0.329952060 ,0.329978460 ,0.329989350 
872,2.68 ,0.26 ,19.00 ,0.000991220 ,0.000990500 ,0.000989760 ,0.000989010 ,0.000988260 ,0.000993830 ,0.078499990 ,0.234381600 ,0.292412150 ,0.314787710 ,0.323775840 ,0.327442730 ,0.328946940 ,0.329565150 ,0.329819430 ,0.329924050 ,0.329967100 ,0.329984840 ,0.329992160 
662,2.67 ,0.19 ,19.00 ,0.000991210 ,0.000990490 ,0.000989740 ,0.000989000 ,0.000988240 ,0.000996870 ,0.085023490 ,0.237048620 ,0.293415270 ,0.315186790 ,0.323938220 ,0.327509360 ,0.328974360 ,0.329576470 ,0.329824090 ,0.329925980 ,0.329967910 ,0.329985190 ,0.329992310 
624,2.35 ,0.30 ,9.00 ,0.000983700 ,0.000982360 ,0.000981020 ,0.000979710 ,0.000978420 ,0.000977130 ,0.000975830 ,0.000974510 ,0.000973170 ,0.000971790 ,0.000970380 ,0.000968960 ,0.000978870 ,0.005287970 ,0.126688850 ,0.243389200 ,0.292812410 ,0.313783920 ,0.322875660 
804,2.22 ,0.12 ,9.00 ,0.000983240 ,0.000981890 ,0.000980520 ,0.000979190 ,0.000977880 ,0.000976570 ,0.000975250 ,0.000973900 ,0.000972530 ,0.000971120 ,0.000969690 ,0.000971900 ,0.003198090 ,0.104086850 ,0.233153940 ,0.288580010 ,0.311983650 ,0.322098710 ,0.326519480 
676,2.92 ,0.24 ,19.00 ,0.000991460 ,0.000990750 ,0.000990010 ,0.000989280 ,0.000988540 ,0.000987780 ,0.001354980 ,0.139217040 ,0.257474670 ,0.301137670 ,0.318257860 ,0.325183610 ,0.328017700 ,0.329182140 ,0.329661280 ,0.329858550 ,0.329939800 ,0.329973290 ,0.329987100 
473,1.25 ,0.19 ,18.00 ,0.000988940 ,0.000992760 ,0.054522230 ,0.222886690 ,0.288102800 ,0.313092840 ,0.323097650 ,0.327171240 ,0.328839270 ,0.329523400 ,0.329804070 ,0.329919200 ,0.329966420 ,0.329985770 ,0.329993700 ,0.329996960 ,0.329998300 ,0.329998850 ,0.329999080 
457,1.26 ,0.26 ,20.00 ,0.000990000 ,0.001360060 ,0.142023120 ,0.259499410 ,0.302254910 ,0.318837980 ,0.325475280 ,0.328161480 ,0.329252420 ,0.329695860 ,0.329876090 ,0.329949320 ,0.329979070 ,0.329991150 ,0.329996060 ,0.329998050 ,0.329998860 ,0.329999200 ,0.329999340 
410,2.47 ,0.17 ,7.00 ,0.000981230 ,0.000979530 ,0.000977940 ,0.000976430 ,0.000974950 ,0.000973490 ,0.000972030 ,0.000970550 ,0.000969050 ,0.000967520 ,0.000965970 ,0.000964380 ,0.000962750 ,0.000961090 ,0.000959390 ,0.000957660 ,0.000955910 ,0.000958800 ,0.001704870 
482,1.06 ,0.12 ,17.00 ,0.000988080 ,0.001452630 ,0.135262630 ,0.255779520 ,0.300495750 ,0.318016640 ,0.325096210 ,0.327988570 ,0.329174370 ,0.329660920 ,0.329860560 ,0.329942440 ,0.329976010 ,0.329989780 ,0.329995420 ,0.329997730 ,0.329998680 ,0.329999080 ,0.329999240 
261,2.53 ,0.26 ,20.00 ,0.000991430 ,0.000990730 ,0.000990010 ,0.000989290 ,0.000988960 ,0.047657910 ,0.221654760 ,0.287898930 ,0.313079800 ,0.323113380 ,0.327184100 ,0.328846130 ,0.329526170 ,0.329804640 ,0.329918700 ,0.329965420 ,0.329984570 ,0.329992430 ,0.329995660 
253,2.79 ,0.12 ,19.00 ,0.000991330 ,0.000990610 ,0.000989870 ,0.000989130 ,0.000988390 ,0.000987710 ,0.015958640 ,0.199055160 ,0.279308110 ,0.309611860 ,0.321674990 ,0.326581470 ,0.328592540 ,0.329419060 ,0.329759090 ,0.329899040 ,0.329956670 ,0.329980410 ,0.329990200 
640,2.31 ,0.21 ,7.00 ,0.000980420 ,0.000978700 ,0.000977080 ,0.000975530 ,0.000974020 ,0.000972520 ,0.000971010 ,0.000969490 ,0.000967950 ,0.000966370 ,0.000964760 ,0.000963120 ,0.000961450 ,0.000959730 ,0.000957990 ,0.000956320 ,0.000980610 ,0.004213310 ,0.087745630 
15,2.05 ,0.25 ,6.00 ,0.000976540 ,0.000974470 ,0.000972600 ,0.000970810 ,0.000969080 ,0.000967370 ,0.000965650 ,0.000963920 ,0.000962160 ,0.000960370 ,0.000958550 ,0.000956700 ,0.000954800 ,0.000952870 ,0.000950900 ,0.000948900 ,0.000949110 ,0.001244330 ,0.013528330 
255,2.03 ,0.13 ,8.00 ,0.000980910 ,0.000979370 ,0.000977860 ,0.000976380 ,0.000974930 ,0.000973480 ,0.000972010 ,0.000970530 ,0.000969010 ,0.000967470 ,0.000965890 ,0.000964680 ,0.001205630 ,0.029196490 ,0.182726370 ,0.266615370 ,0.302274870 ,0.317736840 ,0.324545440 
232,2.51 ,0.19 ,14.00 ,0.000988630 ,0.000987710 ,0.000986750 ,0.000985810 ,0.000984870 ,0.000983920 ,0.000982950 ,0.000982310 ,0.006839740 ,0.171627900 ,0.267156890 ,0.304200230 ,0.319234210 ,0.325478380 ,0.328094650 ,0.329194450 ,0.329657400 ,0.329852440 ,0.329934670 
2,2.76 ,0.18 ,5.00 ,0.000979000 ,0.000976530 ,0.000974560 ,0.000972800 ,0.000971160 ,0.000969560 ,0.000968000 ,0.000966430 ,0.000964860 ,0.000963260 ,0.000961640 ,0.000959980 ,0.000958300 ,0.000956570 ,0.000954810 ,0.000953010 ,0.000951170 ,0.000949290 ,0.000947370 
211,2.81 ,0.12 ,20.00 ,0.000991690 ,0.000991000 ,0.000990290 ,0.000989580 ,0.000988860 ,0.001002960 ,0.097080920 ,0.242370880 ,0.295560540 ,0.316088930 ,0.324323720 ,0.327674840 ,0.329045450 ,0.329607020 ,0.329837270 ,0.329931700 ,0.329970430 ,0.329986340 ,0.329992880 
810,2.31 ,0.24 ,8.00 ,0.000982140 ,0.000980640 ,0.000979170 ,0.000977740 ,0.000976350 ,0.000974960 ,0.000973560 ,0.000972140 ,0.000970700 ,0.000969220 ,0.000967720 ,0.000966180 ,0.000964600 ,0.000963400 ,0.001130770 ,0.019428690 ,0.168036930 ,0.260067140 ,0.299385350 
415,2.37 ,0.17 ,20.00 ,0.000991230 ,0.000990530 ,0.000989810 ,0.000989070 ,0.001238070 ,0.137273850 ,0.257237820 ,0.301186460 ,0.318329540 ,0.325234230 ,0.328047830 ,0.329198940 ,0.329670520 ,0.329863800 ,0.329943020 ,0.329975510 ,0.329988840 ,0.329994320 ,0.329996570 
214,2.35 ,0.16 ,7.00 ,0.000980620 ,0.000978910 ,0.000977300 ,0.000975760 ,0.000974250 ,0.000972760 ,0.000971270 ,0.000969760 ,0.000968230 ,0.000966660 ,0.000965070 ,0.000963440 ,0.000961780 ,0.000960080 ,0.000958340 ,0.000956590 ,0.000959260 ,0.001760310 ,0.036489230 
678,2.56 ,0.21 ,17.00 ,0.000990280 ,0.000989490 ,0.000988670 ,0.000987860 ,0.000987030 ,0.000986200 ,0.001925670 ,0.148478770 ,0.260045030 ,0.301887250 ,0.318472040 ,0.325236790 ,0.328025520 ,0.329179500 ,0.329657680 ,0.329855950 ,0.329938200 ,0.329972350 ,0.329986530 
56,2.96 ,0.20 ,15.00 ,0.000989880 ,0.000989030 ,0.000988160 ,0.000987290 ,0.000986430 ,0.000985550 ,0.000984660 ,0.000983750 ,0.000983290 ,0.008029330 ,0.176729040 ,0.269473300 ,0.305243020 ,0.319708520 ,0.325694060 ,0.328192170 ,0.329238100 ,0.329676630 ,0.329860630 
411,1.43 ,0.18 ,13.00 ,0.000985350 ,0.000984340 ,0.000983250 ,0.000983410 ,0.004170250 ,0.143042140 ,0.254634910 ,0.298812970 ,0.316867150 ,0.324431720 ,0.327632440 ,0.328991570 ,0.329569490 ,0.329815370 ,0.329920020 ,0.329964590 ,0.329983580 ,0.329991680 ,0.329995150 
650,2.57 ,0.11 ,15.00 ,0.000989310 ,0.000988430 ,0.000987530 ,0.000986640 ,0.000985750 ,0.000984840 ,0.000983920 ,0.001050000 ,0.086754440 ,0.234308740 ,0.291520720 ,0.314127410 ,0.323386220 ,0.327232510 ,0.328838660 ,0.329510690 ,0.329792120 ,0.329910060 ,0.329959520 
64,2.94 ,0.22 ,16.00 ,0.000990310 ,0.000989500 ,0.000988670 ,0.000987840 ,0.000987010 ,0.000986170 ,0.000985310 ,0.000984470 ,0.002949940 ,0.155085390 ,0.261831190 ,0.302385560 ,0.318599880 ,0.325258920 ,0.328021380 ,0.329171570 ,0.329651170 ,0.329851280 ,0.329934860 
412,2.54 ,0.18 ,14.00 ,0.000988680 ,0.000987760 ,0.000986810 ,0.000985870 ,0.000984930 ,0.000983980 ,0.000983010 ,0.000982120 ,0.003360880 ,0.152055650 ,0.259630430 ,0.301200460 ,0.317996510 ,0.324960630 ,0.327876910 ,0.329102650 ,0.329618610 ,0.329836000 ,0.329927650 
671,1.90 ,0.15 ,20.00 ,0.000990720 ,0.000990010 ,0.000989280 ,0.005906450 ,0.183189720 ,0.273842460 ,0.307590130 ,0.320903740 ,0.326285610 ,0.328479960 ,0.329377180 ,0.329744340 ,0.329894610 ,0.329956120 ,0.329981290 ,0.329991590 ,0.329995810 ,0.329997560 ,0.329998280 
238,3.24 ,0.18 ,5.00 ,0.000982100 ,0.000979770 ,0.000977930 ,0.000976310 ,0.000974830 ,0.000973410 ,0.000972020 ,0.000970650 ,0.000969270 ,0.000967880 ,0.000966460 ,0.000965020 ,0.000963540 ,0.000962040 ,0.000960500 ,0.000958920 ,0.000957310 ,0.000955650 ,0.000953970 
18,2.86 ,0.20 ,14.00 ,0.000989220 ,0.000988310 ,0.000987380 ,0.000986470 ,0.000985560 ,0.000984640 ,0.000983700 ,0.000982740 ,0.000981770 ,0.001153450 ,0.091115760 ,0.234844600 ,0.291396780 ,0.313957710 ,0.323267510 ,0.327162080 ,0.328799620 ,0.329489560 ,0.329780560 
490,1.40 ,0.19 ,14.00 ,0.000986260 ,0.000985300 ,0.000984290 ,0.001134310 ,0.074681870 ,0.226504930 ,0.288032840 ,0.312557370 ,0.322678030 ,0.326915000 ,0.328697950 ,0.329449570 ,0.329766620 ,0.329900400 ,0.329956860 ,0.329980690 ,0.329990760 ,0.329995030 ,0.329996840 
654,2.84 ,0.28 ,16.00 ,0.000990180 ,0.000989370 ,0.000988530 ,0.000987690 ,0.000986860 ,0.000986010 ,0.000985140 ,0.000986240 ,0.029914070 ,0.205728110 ,0.280866520 ,0.309926380 ,0.321687560 ,0.326539370 ,0.328554930 ,0.329394410 ,0.329744420 ,0.329890450 ,0.329951420 
478,3.11 ,0.27 ,20.00 ,0.000991990 ,0.000991310 ,0.000990620 ,0.000989920 ,0.000989210 ,0.000988500 ,0.001153680 ,0.136153250 ,0.256954770 ,0.301097190 ,0.318298220 ,0.325222110 ,0.328042390 ,0.329195980 ,0.329668520 ,0.329862210 ,0.329941630 ,0.329974210 ,0.329987590 
34,3.01 ,0.28 ,17.00 ,0.000990870 ,0.000990090 ,0.000989300 ,0.000988510 ,0.000987720 ,0.000986920 ,0.000986090 ,0.000987910 ,0.051348190 ,0.220407380 ,0.286765130 ,0.312402910 ,0.322749590 ,0.326998050 ,0.328753450 ,0.329480410 ,0.329781740 ,0.329906720 ,0.329958590 
674,3.40 ,0.27 ,19.00 ,0.000991960 ,0.000991260 ,0.000990550 ,0.000989840 ,0.000989130 ,0.000988400 ,0.000987660 ,0.000988930 ,0.057647400 ,0.225210440 ,0.288962210 ,0.313410720 ,0.323211970 ,0.327209120 ,0.328849230 ,0.329523690 ,0.329801290 ,0.329915610 ,0.329962720 
468,2.97 ,0.23 ,15.00 ,0.000989900 ,0.000989050 ,0.000988170 ,0.000987310 ,0.000986440 ,0.000985570 ,0.000984680 ,0.000983770 ,0.000983160 ,0.006264900 ,0.171053850 ,0.267317690 ,0.304385160 ,0.319355580 ,0.325546960 ,0.328130540 ,0.329212220 ,0.329665730 ,0.329856020 
19,1.30 ,0.13 ,11.00 ,0.000982590 ,0.000981410 ,0.000980150 ,0.000978950 ,0.001110890 ,0.041211140 ,0.201336130 ,0.276583450 ,0.307315410 ,0.320259300 ,0.325798330 ,0.328183450 ,0.329213020 ,0.329657960 ,0.329850390 ,0.329933660 ,0.329969720 ,0.329985350 ,0.329992140 
862,2.61 ,0.19 ,6.00 ,0.000980320 ,0.000978330 ,0.000976570 ,0.000974940 ,0.000973380 ,0.000971850 ,0.000970340 ,0.000968810 ,0.000967270 ,0.000965700 ,0.000964100 ,0.000962470 ,0.000960800 ,0.000959090 ,0.000957350 ,0.000955570 ,0.000953750 ,0.000951900 ,0.000950010 
244,3.32 ,0.16 ,20.00 ,0.000992180 ,0.000991510 ,0.000990820 ,0.000990130 ,0.000989440 ,0.000988730 ,0.000988050 ,0.017006210 ,0.201795160 ,0.280572720 ,0.310189120 ,0.321938330 ,0.326700670 ,0.328645880 ,0.329442580 ,0.329769220 ,0.329903200 ,0.329958180 ,0.329980760 
646,2.93 ,0.21 ,14.00 ,0.000989330 ,0.000988430 ,0.000987510 ,0.000986600 ,0.000985690 ,0.000984780 ,0.000983850 ,0.000982900 ,0.000981920 ,0.000991150 ,0.034868690 ,0.205422860 ,0.279980390 ,0.309311460 ,0.321332600 ,0.326349130 ,0.328456840 ,0.329344710 ,0.329719180 
30,2.92 ,0.30 ,7.00 ,0.000983510 ,0.000981870 ,0.000980360 ,0.000978940 ,0.000977570 ,0.000976230 ,0.000974900 ,0.000973550 ,0.000972190 ,0.000970800 ,0.000969380 ,0.000967920 ,0.000966440 ,0.000964920 ,0.000963370 ,0.000961790 ,0.000960160 ,0.000958510 ,0.000956810 
602,2.53 ,0.20 ,11.00 ,0.000986490 ,0.000985360 ,0.000984220 ,0.000983100 ,0.000982000 ,0.000980890 ,0.000979770 ,0.000978620 ,0.000977450 ,0.000976250 ,0.000976010 ,0.003825290 ,0.136797670 ,0.250949840 ,0.296923130 ,0.315916610 ,0.323958110 ,0.327397400 ,0.328874350 
826,2.70 ,0.11 ,13.00 ,0.000988350 ,0.000987380 ,0.000986380 ,0.000985410 ,0.000984440 ,0.000983460 ,0.000982460 ,0.000981440 ,0.000980400 ,0.000996440 ,0.037684130 ,0.205793490 ,0.279746470 ,0.309087540 ,0.321188850 ,0.326267760 ,0.328413620 ,0.329322630 ,0.329708180 
818,3.19 ,0.19 ,19.00 ,0.000991760 ,0.000991060 ,0.000990330 ,0.000989620 ,0.000988890 ,0.000988150 ,0.000987400 ,0.004436430 ,0.177871580 ,0.271624130 ,0.306622780 ,0.320471010 ,0.326089890 ,0.328390570 ,0.329335640 ,0.329724310 ,0.329884250 ,0.329950100 ,0.329977220 
6,3.10 ,0.28 ,17.00 ,0.000990970 ,0.000990200 ,0.000989410 ,0.000988630 ,0.000987840 ,0.000987050 ,0.000986230 ,0.000985460 ,0.007779130 ,0.183688500 ,0.273077070 ,0.306980040 ,0.320536770 ,0.326085080 ,0.328375190 ,0.329323360 ,0.329716390 ,0.329879440 ,0.329947100 
235,1.66 ,0.17 ,18.00 ,0.000989540 ,0.000988750 ,0.000988060 ,0.013238060 ,0.194227630 ,0.277366200 ,0.308809030 ,0.321338330 ,0.326440700 ,0.328534530 ,0.329395900 ,0.329750500 ,0.329896500 ,0.329956600 ,0.329981360 ,0.329991550 ,0.329995750 ,0.329997490 ,0.329998220 
434,3.06 ,0.22 ,17.00 ,0.000990920 ,0.000990150 ,0.000989360 ,0.000988580 ,0.000987790 ,0.000986990 ,0.000986170 ,0.000985670 ,0.021204480 ,0.201383320 ,0.279645150 ,0.309573170 ,0.321593530 ,0.326520890 ,0.328555730 ,0.329398310 ,0.329747580 ,0.329892450 ,0.329952580 
426,3.37 ,0.17 ,19.00 ,0.000991930 ,0.000991230 ,0.000990520 ,0.000989810 ,0.000989090 ,0.000988370 ,0.000987620 ,0.000993350 ,0.077063840 ,0.233733300 ,0.292151460 ,0.314676300 ,0.323726500 ,0.327420160 ,0.328936090 ,0.329559510 ,0.329816090 ,0.329921750 ,0.329965290 
251,2.38 ,0.29 ,6.00 ,0.000978710 ,0.000976680 ,0.000974890 ,0.000973200 ,0.000971570 ,0.000969960 ,0.000968360 ,0.000966750 ,0.000965110 ,0.000963450 ,0.000961760 ,0.000960030 ,0.000958270 ,0.000956470 ,0.000954630 ,0.000952750 ,0.000950840 ,0.000948880 ,0.000946890 
840,2.66 ,0.19 ,7.00 ,0.000982340 ,0.000980660 ,0.000979100 ,0.000977620 ,0.000976190 ,0.000974790 ,0.000973390 ,0.000971970 ,0.000970540 ,0.000969070 ,0.000967580 ,0.000966050 ,0.000964490 ,0.000962900 ,0.000961260 ,0.000959600 ,0.000957890 ,0.000956160 ,0.000954470 
22,3.07 ,0.16 ,16.00 ,0.000990540 ,0.000989720 ,0.000988900 ,0.000988080 ,0.000987260 ,0.000986430 ,0.000985590 ,0.000984720 ,0.000998400 ,0.069659370 ,0.227959050 ,0.289361630 ,0.313351820 ,0.323103280 ,0.327129620 ,0.328801590 ,0.329497360 ,0.329787170 ,0.329907990 
608,3.41 ,0.20 ,6.00 ,0.000984550 ,0.000982710 ,0.000981130 ,0.000979700 ,0.000978350 ,0.000977060 ,0.000975790 ,0.000974520 ,0.000973230 ,0.000971930 ,0.000970610 ,0.000969260 ,0.000967870 ,0.000966460 ,0.000965010 ,0.000963530 ,0.000962010 ,0.000960460 ,0.000958870 
628,2.72 ,0.13 ,11.00 ,0.000986960 ,0.000985840 ,0.000984720 ,0.000983630 ,0.000982550 ,0.000981460 ,0.000980370 ,0.000979250 ,0.000978110 ,0.000976940 ,0.000975740 ,0.000975640 ,0.003620040 ,0.132782270 ,0.249151600 ,0.296156270 ,0.315580340 ,0.323808450 ,0.327330110 
418,2.68 ,0.21 ,7.00 ,0.000982430 ,0.000980760 ,0.000979200 ,0.000977720 ,0.000976300 ,0.000974900 ,0.000973510 ,0.000972100 ,0.000970670 ,0.000969210 ,0.000967720 ,0.000966200 ,0.000964640 ,0.000963060 ,0.000961430 ,0.000959770 ,0.000958070 ,0.000956340 ,0.000954610 
604,3.28 ,0.20 ,19.00 ,0.000991850 ,0.000991140 ,0.000990430 ,0.000989710 ,0.000988990 ,0.000988260 ,0.000987510 ,0.001191530 ,0.132662890 ,0.255166990 ,0.300274460 ,0.317918490 ,0.325047330 ,0.327962290 ,0.329159270 ,0.329651550 ,0.329854150 ,0.329937570 ,0.329971940 
236,3.21 ,0.20 ,6.00 ,0.000983630 ,0.000981750 ,0.000980130 ,0.000978650 ,0.000977250 ,0.000975910 ,0.000974580 ,0.000973250 ,0.000971910 ,0.000970540 ,0.000969160 ,0.000967740 ,0.000966290 ,0.000964810 ,0.000963300 ,0.000961750 ,0.000960160 ,0.000958530 ,0.000956870 
471,2.29 ,0.10 ,16.00 ,0.000989370 ,0.000988530 ,0.000987660 ,0.000986790 ,0.000985910 ,0.000986060 ,0.020356560 ,0.197678400 ,0.277818880 ,0.308709390 ,0.321188840 ,0.326333660 ,0.328470430 ,0.329360240 ,0.329731170 ,0.329885870 ,0.329950430 ,0.329977390 ,0.329988660 
82,2.08 ,0.17 ,10.00 ,0.000984060 ,0.000982810 ,0.000981540 ,0.000980280 ,0.000979040 ,0.000977790 ,0.000976520 ,0.000975230 ,0.000973920 ,0.000988510 ,0.011701870 ,0.165948870 ,0.261745360 ,0.300974190 ,0.317482450 ,0.324567800 ,0.327634090 ,0.328965720 ,0.329545070 
256,3.24 ,0.18 ,6.00 ,0.000983780 ,0.000981900 ,0.000980280 ,0.000978810 ,0.000977420 ,0.000976080 ,0.000974760 ,0.000973440 ,0.000972110 ,0.000970760 ,0.000969380 ,0.000967980 ,0.000966540 ,0.000965070 ,0.000963560 ,0.000962020 ,0.000960440 ,0.000958830 ,0.000957180 
423,1.96 ,0.17 ,6.00 ,0.000975620 ,0.000973500 ,0.000971620 ,0.000969830 ,0.000968060 ,0.000966310 ,0.000964550 ,0.000962770 ,0.000960980 ,0.000959130 ,0.000957280 ,0.000955360 ,0.000953430 ,0.000951430 ,0.000949470 ,0.000950740 ,0.001194990 ,0.009095300 ,0.108092920 
226,2.95 ,0.26 ,12.00 ,0.000988200 ,0.000987180 ,0.000986140 ,0.000985130 ,0.000984140 ,0.000983130 ,0.000982120 ,0.000981080 ,0.000980030 ,0.000978940 ,0.000977830 ,0.000979390 ,0.007212740 ,0.161597710 ,0.261705070 ,0.301520100 ,0.317932300 ,0.324851220 ,0.327794240 
23,1.46 ,0.21 ,8.00 ,0.000977570 ,0.000975990 ,0.000974410 ,0.000972820 ,0.000971230 ,0.000969630 ,0.000968030 ,0.000972180 ,0.001993250 ,0.045661970 ,0.192684640 ,0.269896940 ,0.303344000 ,0.318063900 ,0.324628650 ,0.327574990 ,0.328901700 ,0.329500400 ,0.329771050 
61,2.73 ,0.17 ,20.00 ,0.000991610 ,0.000990920 ,0.000990210 ,0.000989500 ,0.000988770 ,0.001279900 ,0.142300170 ,0.259122820 ,0.301914850 ,0.318622380 ,0.325353390 ,0.328096250 ,0.329218390 ,0.329678110 ,0.329866540 ,0.329943800 ,0.329975490 ,0.329988500 ,0.329993850 
83,1.07 ,0.19 ,15.00 ,0.000986570 ,0.000987520 ,0.023220260 ,0.199303990 ,0.278438170 ,0.308985600 ,0.321320690 ,0.326398880 ,0.328503620 ,0.329377750 ,0.329740950 ,0.329891850 ,0.329954530 ,0.329980560 ,0.329991370 ,0.329995870 ,0.329997740 ,0.329998520 ,0.329998850 
820,2.74 ,0.11 ,9.00 ,0.000985180 ,0.000983870 ,0.000982570 ,0.000981320 ,0.000980100 ,0.000978890 ,0.000977670 ,0.000976430 ,0.000975170 ,0.000973880 ,0.000972560 ,0.000971210 ,0.000969830 ,0.000968410 ,0.000967150 ,0.001151470 ,0.034758400 ,0.192338880 ,0.271724380 
12,3.29 ,0.21 ,15.00 ,0.000990410 ,0.000989570 ,0.000988710 ,0.000987870 ,0.000987040 ,0.000986190 ,0.000985330 ,0.000984450 ,0.000983550 ,0.000982640 ,0.002029150 ,0.138693470 ,0.255132040 ,0.299614520 ,0.317415440 ,0.324745680 ,0.327797390 ,0.329073000 ,0.329607080 
257,1.25 ,0.19 ,17.00 ,0.000988320 ,0.000987870 ,0.012831480 ,0.190815380 ,0.275856390 ,0.308151040 ,0.321050000 ,0.326314880 ,0.328480080 ,0.329372610 ,0.329740750 ,0.329892570 ,0.329955170 ,0.329980980 ,0.329991620 ,0.329996010 ,0.329997820 ,0.329998570 ,0.329998890 
870,3.25 ,0.13 ,7.00 ,0.000985040 ,0.000983450 ,0.000981980 ,0.000980630 ,0.000979340 ,0.000978080 ,0.000976830 ,0.000975570 ,0.000974300 ,0.000973000 ,0.000971680 ,0.000970330 ,0.000968940 ,0.000967520 ,0.000966070 ,0.000964590 ,0.000963080 ,0.000961520 ,0.000959940 
20,3.25 ,0.16 ,8.00 ,0.000986030 ,0.000984620 ,0.000983280 ,0.000982020 ,0.000980810 ,0.000979630 ,0.000978440 ,0.000977250 ,0.000976030 ,0.000974790 ,0.000973520 ,0.000972230 ,0.000970900 ,0.000969540 ,0.000968150 ,0.000966720 ,0.000965260 ,0.000963780 ,0.000962250 
217,3.18 ,0.21 ,17.00 ,0.000991060 ,0.000990290 ,0.000989510 ,0.000988730 ,0.000987950 ,0.000987160 ,0.000986350 ,0.000985530 ,0.001597590 ,0.140615940 ,0.257110550 ,0.300742970 ,0.318005620 ,0.325042730 ,0.327943600 ,0.329144220 ,0.329641910 ,0.329848350 ,0.329934050 
663,1.62 ,0.20 ,12.00 ,0.000984940 ,0.000983850 ,0.000982710 ,0.000981560 ,0.000980420 ,0.001095410 ,0.061288380 ,0.217480250 ,0.283815310 ,0.310581050 ,0.321749170 ,0.326479270 ,0.328494080 ,0.329354200 ,0.329721780 ,0.329878970 ,0.329946230 ,0.329975040 ,0.329987400 
843,2.78 ,0.25 ,9.00 ,0.000985320 ,0.000984000 ,0.000982710 ,0.000981460 ,0.000980250 ,0.000979050 ,0.000977830 ,0.000976600 ,0.000975350 ,0.000974070 ,0.000972760 ,0.000971410 ,0.000970040 ,0.000968640 ,0.000967230 ,0.000997270 ,0.010826770 ,0.156922270 ,0.256861560 
227,1.33 ,0.27 ,12.00 ,0.000984010 ,0.000982910 ,0.000981740 ,0.000981610 ,0.003231580 ,0.127403840 ,0.247352250 ,0.295619360 ,0.315437780 ,0.323786830 ,0.327341070 ,0.328860030 ,0.329510180 ,0.329788650 ,0.329907990 ,0.329959160 ,0.329981110 ,0.329990530 ,0.329994590 
618,3.14 ,0.12 ,15.00 ,0.000990200 ,0.000989350 ,0.000988480 ,0.000987630 ,0.000986790 ,0.000985930 ,0.000985060 ,0.000984160 ,0.000983250 ,0.000993380 ,0.053689740 ,0.218942340 ,0.285628820 ,0.311748630 ,0.322402840 ,0.326821720 ,0.328665760 ,0.329437110 ,0.329760090 
67,2.57 ,0.20 ,19.00 ,0.000991110 ,0.000990380 ,0.000989640 ,0.000988880 ,0.000988120 ,0.001422060 ,0.145116830 ,0.259771660 ,0.302058060 ,0.318641970 ,0.325346670 ,0.328087550 ,0.329212370 ,0.329674590 ,0.329864640 ,0.329942810 ,0.329974960 ,0.329988210 ,0.329993670 
