index,L,R,P_high,t1,t2,t3,t4,t5
163,8.39,0.16,7,0.00099593,0.00099583,0.00099575,0.00099567,0.0009956
791,6.06,0.4,13,0.00099365,0.00099357,0.00099349,0.00099341,0.00099332
797,3.79,0.41,14,0.00099077,0.00099069,0.00099061,0.00099052,0.00099043
344,4.72,0.27,7,0.00099006,0.00098992,0.00098978,0.00098964,0.0009895
129,7.93,0.31,7,0.00099549,0.00099539,0.00099531,0.00099523,0.00099515
987,8.23,0.36,16,0.00099571,0.00099565,0.00099558,0.00099551,0.00099545
353,1.92,0.16,16,0.00098875,0.00098867,0.00098859,0.00098851,0.00098842
348,9.57,0.28,5,0.00099593,0.00099578,0.00099563,0.00099549,0.00099535
976,5.37,0.45,7,0.00099162,0.00099149,0.00099136,0.00099124,0.00099111
381,9.7,0.39,7,0.00099697,0.00099684,0.00099675,0.00099667,0.00099661
968,7.66,0.48,7,0.00099522,0.00099512,0.00099504,0.00099496,0.00099487
193,5.71,0.45,14,0.00099335,0.00099327,0.00099319,0.00099312,0.00099304
143,9.16,0.42,17,0.0009963,0.00099623,0.00099617,0.0009961,0.00099604
933,7.56,0.47,17,0.00099526,0.00099519,0.00099513,0.00099506,0.000995
126,6.24,0.3,17,0.00099422,0.00099416,0.00099409,0.00099402,0.00099396
174,5.59,0.46,7,0.00099212,0.00099199,0.00099187,0.00099175,0.00099163
191,9.61,0.29,10,0.00099707,0.00099696,0.00099686,0.00099679,0.00099672
993,9.11,0.34,5,0.00099557,0.00099541,0.00099527,0.00099513,0.00099499
289,2.89,0.48,8,0.00098462,0.00098447,0.00098433,0.00098419,0.00098404
937,6.13,0.4,14,0.00099382,0.00099374,0.00099367,0.00099359,0.00099351
127,7.4,0.44,8,0.00099505,0.00099496,0.00099487,0.00099479,0.00099471
981,4.8,0.28,9,0.00099095,0.00099083,0.00099072,0.00099061,0.00099049
175,2.39,0.26,15,0.00098896,0.00098887,0.00098879,0.0009887,0.00098862
969,9.17,0.33,12,0.00099659,0.0009965,0.00099641,0.00099634,0.00099627
979,3.41,0.21,8,0.00098657,0.00098643,0.00098629,0.00098615,0.00098601
117,2.62,0.17,8,0.00098359,0.00098344,0.00098329,0.00098314,0.00098299
134,5.35,0.39,7,0.00099158,0.00099145,0.00099132,0.00099119,0.00099107
983,8.8,0.39,7,0.0009963,0.00099618,0.0009961,0.00099603,0.00099596
187,4.92,0.44,11,0.00099168,0.00099159,0.00099149,0.0009914,0.0009913
188,6.94,0.5,15,0.00099467,0.0009946,0.00099453,0.00099446,0.00099439
103,6.25,0.24,14,0.00099394,0.00099387,0.00099379,0.00099372,0.00099364
389,3.74,0.37,8,0.00098771,0.00098757,0.00098743,0.00098729,0.00098716
827,6.31,0.24,6,0.00099305,0.00099292,0.0009928,0.00099267,0.00099255
144,4.37,0.37,17,0.00099243,0.00099236,0.00099229,0.00099222,0.00099214
997,8.36,0.44,18,0.0009958,0.00099574,0.00099568,0.00099562,0.00099556
259,4.46,0.45,6,0.00098866,0.00098848,0.00098831,0.00098814,0.00098798
393,5.18,0.28,15,0.0009929,0.00099283,0.00099275,0.00099267,0.0009926
971,5.24,0.14,7,0.00099135,0.00099122,0.00099108,0.00099096,0.00099083
33,5.64,0.47,20,0.00099412,0.00099406,0.000994,0.00099393,0.00099387
907,9.71,0.25,6,0.00099662,0.00099649,0.00099639,0.00099631,0.00099622
977,6.84,0.38,7,0.0009942,0.0009941,0.000994,0.0009939,0.00099381
351,5.22,0.12,20,0.0009938,0.00099374,0.00099368,0.00099362,0.00099355
959,3.94,0.19,6,0.00098682,0.00098663,0.00098644,0.00098625,0.00098608
385,5.31,0.24,20,0.00099386,0.0009938,0.00099374,0.00099368,0.00099362
197,3.45,0.16,16,0.00099102,0.00099094,0.00099087,0.00099079,0.00099071
181,7.11,0.14,5,0.00099351,0.00099336,0.0009932,0.00099304,0.00099289
998,2.07,0.15,8,0.00098109,0.00098094,0.00098079,0.00098063,0.00098048
995,4.29,0.28,6,0.00098813,0.00098794,0.00098777,0.0009876,0.00098743
375,1.95,0.48,11,0.00098468,0.00098457,0.00098446,0.00098435,0.00098424
189,8.71,0.35,17,0.00099602,0.00099596,0.00099589,0.00099583,0.00099577
947,4.78,0.24,17,0.00099286,0.00099279,0.00099272,0.00099265,0.00099258
927,2.83,0.29,18,0.000991,0.00099093,0.00099086,0.00099079,0.00099071
990,6.93,0.49,10,0.00099454,0.00099445,0.00099437,0.00099428,0.0009942
345,6.34,0.11,18,0.0009944,0.00099434,0.00099428,0.00099421,0.00099415
945,4.54,0.18,11,0.00099104,0.00099094,0.00099084,0.00099074,0.00099064
171,9.76,0.33,9,0.00099721,0.00099709,0.00099699,0.00099692,0.00099685
349,5.3,0.35,11,0.00099233,0.00099224,0.00099214,0.00099205,0.00099195
178,8.35,0.16,5,0.00099487,0.00099473,0.00099459,0.00099445,0.0009943
367,9.64,0.28,10,0.00099709,0.00099698,0.00099688,0.00099681,0.00099674
357,9.57,0.23,8,0.00099705,0.00099692,0.00099683,0.00099676,0.00099669
999,5.4,0.16,8,0.00099195,0.00099183,0.00099172,0.0009916,0.00099149
397,3.78,0.26,16,0.00099146,0.00099139,0.00099131,0.00099123,0.00099115
152,9.51,0.3,11,0.00099692,0.00099682,0.00099673,0.00099666,0.00099659
991,7.01,0.1,6,0.00099411,0.000994,0.00099389,0.00099378,0.00099366
177,1.97,0.44,14,0.00098748,0.0009874,0.00098731,0.00098722,0.00098712
145,5.74,0.36,16,0.00099365,0.00099358,0.00099351,0.00099344,0.00099337
195,6.38,0.25,11,0.00099388,0.00099379,0.00099371,0.00099362,0.00099353
167,8.41,0.4,19,0.00099585,0.00099579,0.00099573,0.00099567,0.00099561
182,9.37,0.34,7,0.00099673,0.00099661,0.00099652,0.00099645,0.00099638
179,3.93,0.16,20,0.00099273,0.00099267,0.0009926,0.00099254,0.00099247
154,6.08,0.24,14,0.00099377,0.00099369,0.00099361,0.00099354,0.00099346
153,5.4,0.43,18,0.00099362,0.00099356,0.00099349,0.00099343,0.00099336
135,6.35,0.38,11,0.00099384,0.00099375,0.00099367,0.00099358,0.0009935
155,1.95,0.42,7,0.0009782,0.00097802,0.00097783,0.00097765,0.00097747
183,7.36,0.42,8,0.000995,0.00099491,0.00099483,0.00099474,0.00099466
