,index,results
265,17.pickle,"3.74, 0.12, 20, 0.00099257, 0.00099191, 0.00099123, 0.00099057, 0.00098989,       0.00098921, 0.00098851, 0.00098779, 0.00485866, 0.18225582,       0.27352823, 0.30745742, 0.32084172, 0.32625451, 0.32846323,       0.32936737, 0.32973792, 0.32988988, 0.32995222"
266,805.pickle,"2.94, 0.15, 7, 0.0009836 , 0.00098196, 0.00098046, 0.00097904, 0.00097768,       0.00097634, 0.00097501, 0.00097367, 0.00097231, 0.00097092,       0.00096951, 0.00096806, 0.00096658, 0.00096507, 0.00096353,       0.00096195, 0.00096033, 0.00095868, 0.00095699"
267,31.pickle,"2.87, 0.15, 14, 0.00098924, 0.00098833, 0.0009874 , 0.00098649, 0.00098558,       0.00098466, 0.00098372, 0.00098276, 0.00098179, 0.00109703,       0.08272052, 0.23112998, 0.28994602, 0.31336473, 0.32302018,       0.32705811, 0.32875579, 0.32947103, 0.3297727 "
268,841.pickle,"2.62, 0.17, 20, 0.00099151, 0.00099082, 0.0009901 , 0.00098938, 0.00098866,       0.00858334, 0.1914447 , 0.27685395, 0.3087553 , 0.321368  ,       0.32647184, 0.32855429, 0.32940639, 0.32975538, 0.32989839,       0.32995699, 0.32998102, 0.32999089, 0.32999494"
269,636.pickle,"4.15, 0.26, 17, 0.0009922 , 0.00099146, 0.00099072, 0.00099   , 0.00098928,       0.00098856, 0.00098782, 0.00098706, 0.00098628, 0.00098548,       0.00098466, 0.00104422, 0.10376476, 0.24322879, 0.29543143,       0.31587447, 0.32417054, 0.32758315, 0.3289938 "
270,451.pickle,"1.06, 0.18, 19, 0.00098937, 0.01790244, 0.20263395, 0.28124898, 0.31060722,       0.32217244, 0.32682543, 0.32871076, 0.32947623, 0.32978711,       0.32991333, 0.32996456, 0.32998533, 0.32999376, 0.32999718,       0.32999857, 0.32999914, 0.32999937, 0.32999947"
271,819.pickle,"2.25, 0.18, 7, 0.0009801 , 0.00097838, 0.00097675, 0.00097518, 0.00097365,       0.00097214, 0.00097062, 0.00096908, 0.00096752, 0.00096592,       0.0009643 , 0.00096264, 0.00096095, 0.00095921, 0.00095745,       0.00095738, 0.00132935, 0.02238585, 0.16638873"
272,639.pickle,"3.67, 0.16, 10, 0.00098873, 0.00098759, 0.00098648, 0.00098543, 0.00098442,       0.00098342, 0.00098241, 0.00098139, 0.00098035, 0.00097929,       0.0009782 , 0.00097708, 0.00097593, 0.00097476, 0.00097356,       0.00097233, 0.00097106, 0.00096977, 0.00096928"
273,500.pickle,"1.74, 0.24, 6, 0.000974  , 0.00097188, 0.00096994, 0.00096808, 0.00096624,       0.00096441, 0.00096257, 0.00096071, 0.00095883, 0.0009569 ,       0.00095494, 0.00095295, 0.00095097, 0.00095403, 0.00143321,       0.01599636, 0.14101185, 0.2435776 , 0.29066468"
274,876.pickle,"4.05, 0.23, 9, 0.0009892 , 0.00098799, 0.00098684, 0.00098577, 0.00098476,       0.00098377, 0.00098278, 0.00098179, 0.00098077, 0.00097974,       0.00097868, 0.00097759, 0.00097648, 0.00097534, 0.00097417,       0.00097297, 0.00097174, 0.00097048, 0.00096919"
275,3.pickle,"2.75, 0.27, 9, 0.00098522, 0.0009839 , 0.0009826 , 0.00098136, 0.00098014,       0.00097893, 0.00097771, 0.00097647, 0.00097521, 0.00097392,       0.00097261, 0.00097126, 0.00096988, 0.00096847, 0.00096714,       0.0010858 , 0.02642237, 0.18418194, 0.26832748"
276,74.pickle,"4.22, 0.2, 16, 0.00099201, 0.00099123, 0.00099047, 0.00098972, 0.00098898,       0.00098824, 0.00098748, 0.00098671, 0.00098591, 0.00098509,       0.00098425, 0.00098339, 0.00099002, 0.05811436, 0.2227032 ,       0.28739296, 0.31256998, 0.32278364, 0.32699627"
277,479.pickle,"3.4, 0.28, 19, 0.00099196, 0.00099126, 0.00099055, 0.00098984, 0.00098913,       0.0009884 , 0.00098766, 0.00098893, 0.0576474 , 0.22521044,       0.28896221, 0.31341072, 0.32321197, 0.32720912, 0.32884923,       0.32952369, 0.32980129, 0.32991561, 0.32996272"
278,800.pickle,"3.6, 0.19, 12, 0.00098961, 0.00098862, 0.00098763, 0.00098669, 0.00098576,       0.00098484, 0.00098391, 0.00098296, 0.00098199, 0.00098099,       0.00097997, 0.00097892, 0.00097784, 0.00097674, 0.00097604,       0.00358449, 0.1431099 , 0.25470211, 0.29879673"
279,243.pickle,"3.38, 0.13, 9, 0.00098726, 0.000986  , 0.00098477, 0.00098362, 0.0009825 ,       0.0009814 , 0.0009803 , 0.00097918, 0.00097804, 0.00097688,       0.00097569, 0.00097448, 0.00097323, 0.00097195, 0.00097065,       0.00096931, 0.00096794, 0.00096653, 0.00096515"
280,837.pickle,"4.21, 0.13, 18, 0.00099252, 0.00099181, 0.0009911 , 0.00099041, 0.00098972,       0.00098902, 0.00098831, 0.00098758, 0.00098682, 0.00098605,       0.00098576, 0.0339726 , 0.21214512, 0.28394299, 0.31136936,       0.32236016, 0.32684954, 0.32869598, 0.32945732"
281,665.pickle,"3.64, 0.27, 6, 0.00098565, 0.00098386, 0.00098233, 0.00098094, 0.00097966,       0.00097843, 0.00097722, 0.00097602, 0.00097481, 0.00097359,       0.00097234, 0.00097107, 0.00096976, 0.00096843, 0.00096706,       0.00096566, 0.00096422, 0.00096275, 0.00096125"
282,850.pickle,"4.49, 0.16, 19, 0.000993  , 0.00099233, 0.00099166, 0.000991  , 0.00099035,       0.00098968, 0.00098901, 0.00098831, 0.00098759, 0.00098686,       0.0009863 , 0.02590371, 0.20787447, 0.28258206, 0.31090435,       0.32219862, 0.32679421, 0.32867775, 0.32945175"
283,656.pickle,"3.5, 0.19, 11, 0.0009889 , 0.00098783, 0.00098677, 0.00098576, 0.00098478,       0.00098381, 0.00098282, 0.00098182, 0.0009808 , 0.00097975,       0.00097867, 0.00097757, 0.00097644, 0.00097528, 0.0009741 ,       0.00097309, 0.00200917, 0.11016536, 0.23999999"
284,483.pickle,"2.64, 0.11, 8, 0.00098366, 0.00098219, 0.00098076, 0.0009794 , 0.00097807,       0.00097676, 0.00097544, 0.0009741 , 0.00097275, 0.00097136,       0.00096994, 0.0009685 , 0.00096701, 0.0009655 , 0.00096395,       0.00096238, 0.00096936, 0.00379752, 0.10268265"
285,865.pickle,"4.25, 0.24, 18, 0.00099256, 0.00099185, 0.00099115, 0.00099045, 0.00098977,       0.00098907, 0.00098836, 0.00098763, 0.00098688, 0.00098611,       0.00098541, 0.01478237, 0.19700486, 0.27834721, 0.30916329,       0.32146417, 0.32648159, 0.32854424, 0.32939461"
286,75.pickle,"1.3, 0.27, 19, 0.00098954, 0.00099776, 0.0722296 , 0.23189361, 0.29166098,       0.31456654, 0.32371995, 0.32743551, 0.3289516 , 0.32957114,       0.32982435, 0.32992782, 0.32997009, 0.32998736, 0.32999441,       0.32999729, 0.32999847, 0.32999896, 0.32999916"
287,57.pickle,"2.88, 0.2, 8, 0.00098458, 0.00098314, 0.00098175, 0.00098042, 0.00097915,       0.00097788, 0.00097661, 0.00097533, 0.00097403, 0.0009727 ,       0.00097134, 0.00096995, 0.00096853, 0.00096708, 0.00096559,       0.00096407, 0.00096251, 0.00096101, 0.00099924"
288,629.pickle,"2.6, 0.29, 5, 0.00097788, 0.00097539, 0.00097337, 0.00097156, 0.00096985,       0.0009682 , 0.00096658, 0.00096494, 0.0009633 , 0.00096164,       0.00095994, 0.00095822, 0.00095645, 0.00095465, 0.00095282,       0.00095093, 0.00094902, 0.00094706, 0.00094506"
289,241.pickle,"1.77, 0.28, 15, 0.00098787, 0.00098697, 0.00098602, 0.00098507, 0.00109187,       0.08753526, 0.23420239, 0.29141689, 0.31406841, 0.32335735,       0.32722   , 0.32883428, 0.32951011, 0.32979324, 0.3299119 ,       0.32996164, 0.32998251, 0.32999127, 0.32999496"
290,914.pickle,"1.24, 0.22, 17, 0.00098831, 0.00098802, 0.01635118, 0.19538194, 0.27756357,       0.30882785, 0.32132674, 0.3264293 , 0.32852758, 0.32939238,       0.32974896, 0.32989599, 0.3299566 , 0.32998158, 0.32999188,       0.32999612, 0.32999788, 0.32999861, 0.32999891"
291,65.pickle,"3.08, 0.16, 15, 0.00099012, 0.00098926, 0.00098839, 0.00098754, 0.00098669,       0.00098583, 0.00098495, 0.00098405, 0.00098313, 0.00111979,       0.10119217, 0.24043955, 0.29390876, 0.31510059, 0.32378989,       0.32740044, 0.32890805, 0.32953875, 0.32980285"
292,430.pickle,"4.06, 0.23, 15, 0.00099152, 0.0009907 , 0.00098989, 0.0009891 , 0.00098833,       0.00098755, 0.00098675, 0.00098594, 0.00098511, 0.00098425,       0.00098338, 0.00098247, 0.00098158, 0.00301994, 0.15556722,       0.26175693, 0.30227003, 0.31851848, 0.32520948"
293,439.pickle,"1.89, 0.11, 15, 0.00098806, 0.00098717, 0.00098623, 0.00098529, 0.0009854 ,       0.01076739, 0.1814511 , 0.27116512, 0.30589565, 0.31997218,       0.32580393, 0.32823967, 0.32925997, 0.32968784, 0.32986735,       0.3299427 , 0.32997435, 0.32998765, 0.32999325"
294,104.pickle,"2.09, 0.3, 10, 0.00098409, 0.00098284, 0.00098157, 0.00098032, 0.00097908,       0.00097783, 0.00097656, 0.00097528, 0.00097396, 0.00098281,       0.00877982, 0.15714885, 0.25810005, 0.2994591 , 0.31683538,       0.32428806, 0.32751252, 0.32891275, 0.32952193"
295,454.pickle,"4.12, 0.18, 15, 0.0009916 , 0.00099078, 0.00098997, 0.00098919, 0.00098842,       0.00098764, 0.00098685, 0.00098605, 0.00098522, 0.00098437,       0.0009835 , 0.0009826 , 0.00098168, 0.00123012, 0.11383155,       0.24568369, 0.29598052, 0.31595371, 0.32414611"
296,271.pickle,"1.6, 0.29, 10, 0.00098232, 0.00098104, 0.00097971, 0.00097839, 0.00097707,       0.00097573, 0.00097885, 0.0051629 , 0.13689184, 0.2494239 ,       0.2958274 , 0.31527507, 0.32361052, 0.32721791, 0.32878532,       0.32946766, 0.32976505, 0.32989482, 0.3299515 "
297,855.pickle,"4.82, 0.16, 5, 0.00098885, 0.00098698, 0.00098552, 0.00098428, 0.00098319,       0.0009822 , 0.00098126, 0.00098037, 0.00097948, 0.0009786 ,       0.00097771, 0.0009768 , 0.00097589, 0.00097493, 0.00097397,       0.00097297, 0.00097195, 0.00097091, 0.00096982"
298,108.pickle,"1.99, 0.18, 8, 0.00098048, 0.00097896, 0.00097745, 0.00097596, 0.0009745 ,       0.00097303, 0.00097154, 0.00097004, 0.00096851, 0.00096694,       0.00096537, 0.00096995, 0.00233764, 0.06183965, 0.20607358,       0.27602189, 0.30613431, 0.31935017, 0.32522415"
299,209.pickle,"1.72, 0.14, 10, 0.00098272, 0.00098145, 0.00098014, 0.00097883, 0.00097753,       0.00097622, 0.00097491, 0.00102089, 0.01926857, 0.17799041,       0.26644955, 0.30285652, 0.31825769, 0.32489145, 0.32777042,       0.3290239 , 0.32957057, 0.32980928, 0.32991363"
300,308.pickle,"1.63, 0.14, 13, 0.00098598, 0.00098496, 0.00098389, 0.00098281, 0.00098328,       0.0087241 , 0.17152365, 0.26637   , 0.30366052, 0.31892835,       0.32531819, 0.32801494, 0.3291566 , 0.32964051, 0.32984574,       0.32993283, 0.3299698 , 0.32998552, 0.32999221"
301,85.pickle,"2.54, 0.17, 17, 0.00099025, 0.00098946, 0.00098864, 0.00098783, 0.00098701,       0.00098618, 0.00272083, 0.15984604, 0.26426437, 0.30353151,       0.31913878, 0.32551133, 0.3281392 , 0.32922668, 0.3296773 ,       0.32986414, 0.32994163, 0.3299738 , 0.32998717"
302,441.pickle,"4.02, 0.15, 10, 0.00098959, 0.00098847, 0.0009874 , 0.00098639, 0.00098542,       0.00098447, 0.00098351, 0.00098255, 0.00098156, 0.00098055,       0.00097952, 0.00097846, 0.00097738, 0.00097626, 0.00097512,       0.00097395, 0.00097275, 0.00097152, 0.00097027"
303,442.pickle,"4.23, 0.28, 15, 0.00099174, 0.00099092, 0.00099012, 0.00098934, 0.00098858,       0.00098781, 0.00098703, 0.00098623, 0.00098542, 0.00098458,       0.00098371, 0.00098283, 0.00098191, 0.0009834 , 0.0298693 ,       0.20496962, 0.28036479, 0.30965018, 0.32154249"
304,206.pickle,"4.78, 0.29, 6, 0.00098967, 0.00098814, 0.00098683, 0.00098568, 0.00098463,       0.00098366, 0.00098272, 0.00098181, 0.00098089, 0.00097996,       0.00097902, 0.00097806, 0.00097708, 0.00097607, 0.00097504,       0.00097398, 0.00097289, 0.00097177, 0.00097062"
305,631.pickle,"1.71, 0.11, 19, 0.00099009, 0.00098934, 0.00098915, 0.03674982, 0.21449291,       0.28509259, 0.31192979, 0.32263356, 0.32698343, 0.32876262,       0.32949186, 0.3297909 , 0.32991355, 0.32996384, 0.32998446,       0.32999292, 0.32999639, 0.32999782, 0.32999842"
306,94.pickle,"2.56, 0.16, 10, 0.00098564, 0.00098442, 0.0009832 , 0.00098201, 0.00098084,       0.00097967, 0.00097849, 0.00097729, 0.00097606, 0.0009748 ,       0.00097352, 0.00097223, 0.00102972, 0.02824249, 0.19057135,       0.27192806, 0.30525079, 0.31932216, 0.32536663"
307,87.pickle,"3.93, 0.21, 7, 0.00098761, 0.00098612, 0.00098478, 0.00098355, 0.00098239,       0.00098128, 0.00098019, 0.00097909, 0.00097799, 0.00097687,       0.00097572, 0.00097455, 0.00097334, 0.00097211, 0.00097085,       0.00096956, 0.00096823, 0.00096688, 0.00096549"
308,691.pickle,"1.88, 0.21, 16, 0.00098869, 0.00098784, 0.00098695, 0.00098605, 0.00115731,       0.10268516, 0.24138874, 0.29441454, 0.3153611 , 0.32392245,       0.32746794, 0.32894309, 0.32955785, 0.32981419, 0.32992112,       0.32996573, 0.32998435, 0.32999214, 0.32999541"
309,101.pickle,"2.17, 0.15, 18, 0.00099021, 0.00098944, 0.00098864, 0.00098784, 0.00101714,       0.0948794 , 0.24021708, 0.29443951, 0.31553718, 0.32405939,       0.32755085, 0.32898834, 0.32958118, 0.32982582, 0.3299268 ,       0.3299685 , 0.32998572, 0.32999284, 0.3299958 "
310,831.pickle,"3.44, 0.25, 11, 0.0009887 , 0.00098764, 0.00098658, 0.00098556, 0.00098457,       0.00098358, 0.00098258, 0.00098157, 0.00098054, 0.00097948,       0.00097839, 0.00097728, 0.00097613, 0.00097497, 0.00097377,       0.00097772, 0.0078323 , 0.15968908, 0.2602254 "
311,46.pickle,"4.91, 0.16, 6, 0.00099001, 0.00098851, 0.00098723, 0.00098611, 0.00098508,       0.00098413, 0.00098322, 0.00098233, 0.00098144, 0.00098054,       0.00097963, 0.0009787 , 0.00097775, 0.00097677, 0.00097577,       0.00097474, 0.00097369, 0.00097261, 0.0009715 "
312,480.pickle,"4.24, 0.18, 16, 0.00099203, 0.00099126, 0.00099049, 0.00098974, 0.00098901,       0.00098827, 0.00098751, 0.00098674, 0.00098594, 0.00098513,       0.00098429, 0.00098343, 0.0009858 , 0.04372738, 0.21521041,       0.28455601, 0.311434  , 0.32231719, 0.32680293"
313,642.pickle,"4.36, 0.21, 16, 0.00099216, 0.0009914 , 0.00099063, 0.0009899 , 0.00098917,       0.00098843, 0.00098769, 0.00098692, 0.00098614, 0.00098533,       0.0009845 , 0.00098365, 0.0009828 , 0.00286059, 0.15725819,       0.26286586, 0.30284853, 0.31880758, 0.32535052"
314,667.pickle,"1.74, 0.18, 19, 0.00099012, 0.00098937, 0.00098879, 0.02146345, 0.20392497,       0.28118697, 0.31039001, 0.3220087 , 0.32672719, 0.32865716,       0.32944838, 0.32977296, 0.32990612, 0.32996076, 0.32998317,       0.32999237, 0.32999614, 0.3299977 , 0.32999835"
315,42.pickle,"4.52, 0.14, 7, 0.00098954, 0.00098814, 0.00098689, 0.00098575, 0.00098471,       0.00098372, 0.00098275, 0.00098179, 0.00098082, 0.00097983,       0.00097882, 0.00097779, 0.00097674, 0.00097565, 0.00097454,       0.00097341, 0.00097224, 0.00097104, 0.00096981"
316,526.pickle,"1.18, 0.16, 6, 0.00096897, 0.00096679, 0.00096473, 0.00096269, 0.00096065,       0.0009586 , 0.00095654, 0.00095518, 0.00102291, 0.00472579,       0.07086003, 0.20407198, 0.27267115, 0.30367498, 0.31781909,       0.32433785, 0.32735963, 0.3287655 , 0.32942142"
317,98.pickle,"3.38, 0.13, 18, 0.00099163, 0.0009909 , 0.00099016, 0.00098942, 0.00098868,       0.00098793, 0.00098716, 0.00098637, 0.00171572, 0.14715933,       0.25998054, 0.30198181, 0.31855243, 0.32528558, 0.32805143,       0.32919204, 0.32966311, 0.32985779, 0.3299383 "
318,494.pickle,"2.84, 0.12, 13, 0.00098861, 0.00098765, 0.00098666, 0.0009857 , 0.00098474,       0.00098378, 0.00098279, 0.00098179, 0.00098076, 0.00097976,       0.00157809, 0.109225  , 0.24146202, 0.29370244, 0.31479608,       0.32357447, 0.32727273, 0.32883807, 0.32950192"
319,651.pickle,"3.31, 0.27, 16, 0.00099084, 0.00099004, 0.00098923, 0.00098842, 0.00098762,       0.00098681, 0.00098598, 0.00098513, 0.00098426, 0.0010806 ,       0.10014444, 0.24076542, 0.29423555, 0.31530464, 0.32390251,       0.327459  , 0.32893742, 0.32955315, 0.32980983"
320,460.pickle,"4.39, 0.17, 11, 0.00099072, 0.00098971, 0.00098873, 0.00098781, 0.00098692,       0.00098605, 0.00098518, 0.00098429, 0.00098338, 0.00098246,       0.00098151, 0.00098053, 0.00097953, 0.0009785 , 0.00097745,       0.00097637, 0.00097526, 0.00097412, 0.00097295"
321,647.pickle,"2.62, 0.28, 8, 0.00098359, 0.0009821 , 0.00098068, 0.00097931, 0.00097798,       0.00097666, 0.00097534, 0.000974  , 0.00097264, 0.00097125,       0.00096982, 0.00096837, 0.00096689, 0.00096536, 0.00096381,       0.00096226, 0.00098228, 0.00629444, 0.12778499"
322,487.pickle,"2.35, 0.23, 15, 0.00098889, 0.00098802, 0.00098711, 0.0009862 , 0.00098528,       0.00098435, 0.0009967 , 0.04847858, 0.2153687 , 0.28415061,       0.31111826, 0.32213055, 0.32670452, 0.32861625, 0.32941713,       0.32975299, 0.32989391, 0.32995308, 0.32997795"
323,35.pickle,"3.14, 0.24, 13, 0.00098922, 0.00098827, 0.00098731, 0.00098637, 0.00098544,       0.00098451, 0.00098357, 0.0009826 , 0.00098161, 0.00098059,       0.00097955, 0.00100362, 0.04723713, 0.21219817, 0.28230154,       0.31014883, 0.32163913, 0.32645976, 0.32849501"
324,212.pickle,"4.62, 0.15, 7, 0.0009898 , 0.00098843, 0.00098719, 0.00098607, 0.00098505,       0.00098407, 0.00098312, 0.00098218, 0.00098123, 0.00098026,       0.00097928, 0.00097827, 0.00097723, 0.00097617, 0.00097508,       0.00097397, 0.00097282, 0.00097165, 0.00097045"
325,420.pickle,"4.76, 0.17, 7, 0.00099016, 0.00098881, 0.0009876 , 0.00098651, 0.0009855 ,       0.00098455, 0.00098363, 0.00098271, 0.00098179, 0.00098085,       0.00097989, 0.00097891, 0.00097791, 0.00097688, 0.00097582,       0.00097474, 0.00097363, 0.00097248, 0.00097131"
326,492.pickle,"3.42, 0.29, 6, 0.00098459, 0.00098275, 0.00098118, 0.00097975, 0.00097841,       0.00097712, 0.00097585, 0.00097458, 0.0009733 , 0.000972  ,       0.00097068, 0.00096933, 0.00096795, 0.00096654, 0.0009651 ,       0.00096362, 0.0009621 , 0.00096055, 0.00095897"
327,296.pickle,"2.61, 0.22, 13, 0.00098818, 0.0009872 , 0.0009862 , 0.00098522, 0.00098424,       0.00098325, 0.00098224, 0.00098121, 0.0009802 , 0.00167715,       0.11573079, 0.24433594, 0.2948813 , 0.31529754, 0.32379159,       0.32736769, 0.32888007, 0.32952085, 0.32979264"
328,658.pickle,"4.11, 0.18, 13, 0.00099094, 0.00099002, 0.00098913, 0.00098827, 0.00098743,       0.0009866 , 0.00098576, 0.0009849 , 0.00098401, 0.00098311,       0.00098218, 0.00098123, 0.00098025, 0.00097925, 0.00097822,       0.00097822, 0.00894236, 0.17510877, 0.26805847"
329,677.pickle,"3.7, 0.26, 20, 0.00099254, 0.00099187, 0.0009912 , 0.00099053, 0.00098985,       0.00098917, 0.00098846, 0.00098776, 0.01261243, 0.19757391,       0.27907093, 0.30961232, 0.32170889, 0.32660794, 0.32860795,       0.32942676, 0.32976233, 0.32989995, 0.32995641"
330,446.pickle,"4.11, 0.25, 14, 0.00099127, 0.00099041, 0.00098956, 0.00098874, 0.00098794,       0.00098713, 0.00098632, 0.00098548, 0.00098463, 0.00098375,       0.00098285, 0.00098193, 0.00098098, 0.00098   , 0.0010247 ,       0.07247165, 0.22716261, 0.2885438 , 0.31284016"
331,900.pickle,"2.3, 0.27, 19, 0.00099078, 0.00099005, 0.00098929, 0.00098852, 0.00101646,       0.09878153, 0.24235259, 0.29540073, 0.31597391, 0.32425788,       0.32764062, 0.3290287 , 0.32959925, 0.32983389, 0.32993042,       0.32997014, 0.32998649, 0.32999323, 0.32999601"
332,495.pickle,"1.17, 0.18, 19, 0.00098941, 0.00180234, 0.15238905, 0.26293157, 0.30348024,       0.31929714, 0.32565019, 0.32822835, 0.32927795, 0.32970557,       0.32987977, 0.32995072, 0.3299796 , 0.32999135, 0.32999613,       0.32999808, 0.32999887, 0.3299992 , 0.32999934"
333,696.pickle,"1.78, 0.13, 15, 0.00098789, 0.00098699, 0.00098604, 0.00098509, 0.00105743,       0.07955284, 0.23066136, 0.29004318, 0.31350955, 0.32312519,       0.32712282, 0.32879346, 0.32949294, 0.329786  , 0.32990884,       0.32996034, 0.32998194, 0.32999102, 0.32999484"
334,484.pickle,"3.76, 0.15, 20, 0.00099259, 0.00099193, 0.00099125, 0.00099059, 0.00098991,       0.00098923, 0.00098853, 0.00098781, 0.00320139, 0.17391563,       0.27052358, 0.30629446, 0.32037452, 0.32606421, 0.32838532,       0.3293354 , 0.32972478, 0.32988445, 0.32994997"
335,71.pickle,"1.88, 0.15, 18, 0.00098979, 0.00098902, 0.00098821, 0.00099744, 0.0673803 ,       0.22833996, 0.28991669, 0.31372347, 0.32331678, 0.32724484,       0.32886219, 0.32952936, 0.32980471, 0.32991838, 0.32996531,       0.32998469, 0.3299927 , 0.32999602, 0.3299974 "
336,493.pickle,"1.39, 0.24, 16, 0.00098783, 0.00098697, 0.00099665, 0.04256807, 0.21275362,       0.28350108, 0.31099025, 0.322134  , 0.32673123, 0.32863944,       0.32943305, 0.32976328, 0.32990071, 0.3299579 , 0.3299817 ,       0.32999161, 0.32999574, 0.32999746, 0.32999819"
337,668.pickle,"4.95, 0.26, 7, 0.00099062, 0.00098932, 0.00098813, 0.00098707, 0.0009861 ,       0.00098518, 0.00098429, 0.0009834 , 0.00098251, 0.00098161,       0.00098069, 0.00097975, 0.00097879, 0.0009778 , 0.00097678,       0.00097574, 0.00097467, 0.00097357, 0.00097245"
338,279.pickle,"1.61, 0.3, 11, 0.00098374, 0.00098256, 0.00098133, 0.0009801 , 0.00097887,       0.00097814, 0.00246935, 0.11381386, 0.24084101, 0.29273166,       0.31412771, 0.32318593, 0.32706417, 0.32873196, 0.32945053,       0.32976046, 0.32989425, 0.32995204, 0.32997705"
